transaction_id,sender_id,receiver_id,amount,timestamp
TXN_00056254,ACC_014272,ACC_012848,0.1,2026-02-05 00:27:05
TXN_00044775,ACC_001890,ACC_005696,216685.96,2026-01-24 19:59:34
TXN_00049472,ACC_001152,ACC_004678,0.18,2026-02-14 16:05:42
TXN_00005438,ACC_007369,ACC_015696,3.88,2026-01-15 22:08:34
TXN_00039474,ACC_016017,ACC_012516,119814.74,2026-02-11 14:06:41
TXN_00022469,ACC_010082,ACC_018600,16.98,2026-02-14 12:21:38
TXN_00020198,ACC_014932,ACC_011811,491.65,2026-02-16 12:57:13
TXN_00048495,ACC_018273,ACC_008764,39048.49,2026-02-03 22:37:59
TXN_00046963,ACC_006266,ACC_012165,0.05,2026-01-04 12:07:06
TXN_00040090,ACC_010380,ACC_003934,7.31,2026-01-07 10:54:54
TXN_00021408,ACC_013751,ACC_005767,51.11,2026-02-06 17:57:11
TXN_00029493,ACC_008224,ACC_006642,9.13,2026-01-10 18:15:17
TXN_00012540,ACC_000695,ACC_005545,9359774.9,2026-01-13 16:58:35
TXN_00038033,ACC_016492,ACC_014997,194.32,2026-01-26 11:00:21
TXN_00011415,ACC_017475,ACC_006337,503.65,2026-02-09 19:53:45
TXN_00038536,ACC_018680,ACC_010379,16541131.78,2026-01-04 15:16:36
TXN_00036789,ACC_016400,ACC_014142,1957.9,2026-01-23 11:13:07
TXN_00050228,ACC_010244,ACC_012849,3282.19,2026-01-18 12:09:38
TXN_00047486,ACC_004878,ACC_006647,331.48,2026-01-22 21:11:52
TXN_00018589,ACC_003692,ACC_013831,165.83,2026-02-18 09:37:36
TXN_00007270,ACC_015844,ACC_014393,122.48,2026-01-23 08:49:05
TXN_00020653,ACC_007570,ACC_014688,409887.1,2026-01-08 16:45:34
TXN_00031792,ACC_014026,ACC_003227,3771.44,2026-02-20 18:58:59
TXN_00012483,ACC_009996,ACC_009004,25.35,2026-02-08 10:20:34
TXN_00040339,ACC_006887,ACC_000716,28.26,2026-01-07 00:26:31
TXN_00032021,ACC_018127,ACC_013941,496.96,2026-01-29 15:46:49
TXN_00049224,ACC_017068,ACC_017516,644.48,2026-02-20 17:35:04
TXN_00004578,ACC_008645,ACC_000103,2054.03,2026-02-18 12:54:01
TXN_00056915,ACC_013220,ACC_018464,6.91,2026-02-02 02:00:35
TXN_00040076,ACC_010682,ACC_015394,4032.68,2026-02-02 10:09:54
TXN_00015441,ACC_007064,ACC_006296,7609.98,2026-02-22 20:08:14
TXN_00034460,ACC_003840,ACC_002999,1351.69,2026-02-19 09:21:45
TXN_00044806,ACC_012929,ACC_004359,0.0,2026-02-08 11:09:36
TXN_00028192,ACC_017434,ACC_003380,9.91,2026-01-14 08:09:47
TXN_00031040,ACC_015325,ACC_013857,752.55,2026-02-19 05:49:08
TXN_00015218,ACC_008758,ACC_014379,37555.17,2026-01-30 19:27:27
TXN_00020442,ACC_002388,ACC_002943,3.61,2026-02-17 09:10:41
TXN_00052427,ACC_002035,ACC_012990,1815078.92,2026-02-25 02:24:26
TXN_00050121,ACC_003841,ACC_011287,2002.59,2026-01-10 19:26:30
TXN_00053186,ACC_017361,ACC_017725,2410.99,2026-02-23 08:54:10
TXN_00040492,ACC_012802,ACC_001854,164.82,2026-02-07 16:25:58
TXN_00054602,ACC_004739,ACC_008826,1465994.72,2026-02-06 11:12:07
TXN_00053364,ACC_003480,ACC_002463,0.69,2026-02-15 08:30:25
TXN_00012559,ACC_017198,ACC_015970,20.86,2026-02-11 16:03:59
TXN_00051988,ACC_007617,ACC_003447,7.85,2026-01-06 10:37:51
TXN_00015974,ACC_003337,ACC_007761,11774809.38,2026-02-12 08:50:15
TXN_00049300,ACC_003111,ACC_015263,66310723.15,2026-01-06 10:25:42
TXN_00022767,ACC_009533,ACC_005081,0.69,2026-01-09 09:06:44
TXN_00014056,ACC_005061,ACC_015580,0.04,2026-02-09 14:06:30
TXN_00026582,ACC_002705,ACC_007319,43.16,2026-01-16 17:46:44
TXN_00017159,ACC_018604,ACC_011838,0.56,2026-01-07 10:04:34
TXN_00019372,ACC_014277,ACC_011111,602.42,2026-01-30 19:32:50
TXN_00032134,ACC_007592,ACC_016830,0.53,2026-02-28 16:05:49
TXN_00033225,ACC_012832,ACC_006267,1065244259.68,2026-02-17 10:22:17
TXN_00039443,ACC_002480,ACC_001576,10391912.09,2026-02-13 11:51:24
TXN_00033249,ACC_002536,ACC_014505,559438.74,2026-01-20 12:27:25
TXN_00003654,ACC_010483,ACC_006935,126544333.92,2026-02-09 11:04:00
TXN_00016439,ACC_014577,ACC_007194,3.53,2026-02-17 08:50:17
TXN_00057037,ACC_002437,ACC_010615,1.33,2026-02-27 17:56:30
TXN_00000333,ACC_015676,ACC_009856,5.85,2026-02-01 18:06:11
TXN_00022036,ACC_018829,ACC_010709,21380.07,2026-01-03 10:24:29
TXN_00012986,ACC_016103,ACC_013136,4.52,2026-02-09 11:03:32
TXN_00009758,ACC_013226,ACC_000603,0.98,2026-01-19 09:15:22
TXN_00003259,ACC_008035,ACC_003070,369.14,2026-01-27 12:14:36
TXN_00015366,ACC_006860,ACC_005546,3318.65,2026-02-19 18:01:56
TXN_00005929,ACC_007144,ACC_013443,21.33,2026-01-21 17:14:50
TXN_00021735,ACC_000755,ACC_012487,101.02,2026-01-13 17:06:51
TXN_00024899,ACC_015883,ACC_016684,322557.96,2026-02-06 17:51:18
TXN_00007284,ACC_003958,ACC_007295,4291787.53,2026-02-14 14:52:04
TXN_00053582,ACC_006288,ACC_014045,0.03,2026-01-05 19:43:24
TXN_00007452,ACC_018003,ACC_013589,1195369.14,2026-01-12 13:59:22
TXN_00058696,RING_000031,RING_000032,454276.68,2026-02-02 17:12:14
TXN_00057538,CUST_000048,MERCH_000001,405078.47,2026-02-03 10:57:19
TXN_00018963,ACC_004057,ACC_011105,2889.44,2026-01-19 06:56:26
TXN_00011538,ACC_017590,ACC_016823,6793877.04,2026-02-19 18:24:04
TXN_00053355,ACC_016829,ACC_010722,25086.62,2026-02-11 15:04:28
TXN_00031524,ACC_014348,ACC_009580,14795.52,2026-02-13 13:16:44
TXN_00002241,ACC_008795,ACC_017361,34991.77,2026-02-18 11:22:06
TXN_00036320,ACC_004458,ACC_017524,16415.28,2026-01-01 21:22:44
TXN_00042683,ACC_015980,ACC_010819,0.03,2026-02-18 18:48:55
TXN_00052702,ACC_014486,ACC_010480,7.0,2026-02-08 13:22:58
TXN_00035569,ACC_012588,ACC_013499,51046721.68,2026-02-17 14:58:24
TXN_00031505,ACC_014668,ACC_000328,4.37,2026-02-17 18:17:06
TXN_00035534,ACC_013910,ACC_004303,5360.58,2026-02-06 16:51:37
TXN_00010183,ACC_013817,ACC_003412,67824.28,2026-02-24 16:11:19
TXN_00032571,ACC_014788,ACC_004797,2985.29,2026-01-02 07:37:40
TXN_00046192,ACC_005661,ACC_012721,5625.04,2026-01-13 10:21:54
TXN_00018964,ACC_018678,ACC_009852,5268.43,2026-02-01 22:35:55
TXN_00051594,ACC_006482,ACC_012925,132056.43,2026-02-22 16:00:48
TXN_00025400,ACC_015132,ACC_000294,24307.98,2026-02-25 01:57:00
TXN_00004245,ACC_008183,ACC_008903,901.92,2026-01-07 05:12:13
TXN_00054772,ACC_008922,ACC_000512,122947.17,2026-01-20 16:30:33
TXN_00020066,ACC_014114,ACC_011665,3.46,2026-02-27 18:59:00
TXN_00023932,ACC_014899,ACC_010500,7911.09,2026-02-02 06:38:01
TXN_00023884,ACC_014043,ACC_018531,1010777.4,2026-01-01 17:27:24
TXN_00045581,ACC_015630,ACC_014998,632.2,2026-01-24 17:30:54
TXN_00025439,ACC_002125,ACC_004603,18555038.8,2026-02-24 16:18:20
TXN_00026336,ACC_007616,ACC_004363,3808118.93,2026-02-17 03:12:11
TXN_00028196,ACC_006835,ACC_006066,0.39,2026-02-28 12:29:12
TXN_00007023,ACC_016949,ACC_012598,674.39,2026-01-18 09:49:26
TXN_00004741,ACC_002209,ACC_015779,934.7,2026-01-19 00:20:37
TXN_00020614,ACC_014182,ACC_008455,0.18,2026-01-25 10:49:44
TXN_00009382,ACC_013002,ACC_000378,3.87,2026-01-08 16:08:13
TXN_00051126,ACC_017024,ACC_012859,31444.62,2026-01-02 14:38:39
TXN_00008681,ACC_010259,ACC_009309,14.18,2026-01-27 09:39:57
TXN_00004116,ACC_012762,ACC_015089,7451.92,2026-02-25 10:07:18
TXN_00029895,ACC_003358,ACC_016134,2502.45,2026-02-10 23:37:27
TXN_00052704,ACC_009726,ACC_008614,0.93,2026-02-03 12:59:05
TXN_00020951,ACC_002766,ACC_010579,1777.21,2026-01-20 13:48:25
TXN_00030384,ACC_013147,ACC_003614,78007.34,2026-01-14 11:14:40
TXN_00023234,ACC_001287,ACC_005264,64907.98,2026-02-04 18:36:36
TXN_00010605,ACC_009583,ACC_013639,1155331.07,2026-01-21 08:00:40
TXN_00037628,ACC_016788,ACC_008839,35735.31,2026-01-15 08:25:23
TXN_00024942,ACC_006541,ACC_008077,9139.92,2026-02-13 13:22:08
TXN_00033913,ACC_014569,ACC_009869,713559508703.86,2026-01-27 14:31:02
TXN_00027107,ACC_014522,ACC_002685,2715.59,2026-01-05 16:48:39
TXN_00006447,ACC_007279,ACC_009060,0.91,2026-01-14 15:55:25
TXN_00016285,ACC_016778,ACC_003659,91042.89,2026-02-16 12:03:25
TXN_00006704,ACC_005655,ACC_011250,571956.23,2026-02-02 13:56:50
TXN_00037925,ACC_011133,ACC_012707,9.73,2026-01-09 18:58:51
TXN_00049287,ACC_010356,ACC_006772,0.33,2026-01-01 09:24:43
TXN_00046510,ACC_010402,ACC_016913,2299.18,2026-01-02 17:55:54
TXN_00036569,ACC_012869,ACC_007783,0.05,2026-01-30 19:13:32
TXN_00035481,ACC_018648,ACC_010186,32691.71,2026-02-06 08:59:01
TXN_00013886,ACC_009979,ACC_007834,11348.7,2026-02-16 14:38:23
TXN_00025768,ACC_006807,ACC_006927,527476024.11,2026-01-30 17:42:39
TXN_00049764,ACC_010366,ACC_012399,120807098.16,2026-01-23 18:12:41
TXN_00004710,ACC_013639,ACC_010589,201.69,2026-01-24 18:50:22
TXN_00052333,ACC_007066,ACC_001687,1449.48,2026-02-12 17:45:34
TXN_00014211,ACC_016325,ACC_013012,1.0,2026-02-14 10:10:07
TXN_00024694,ACC_015692,ACC_017421,22.98,2026-01-28 14:07:56
TXN_00035115,ACC_009560,ACC_015616,9.11,2026-01-21 13:18:13
TXN_00017967,ACC_001282,ACC_005486,2.56,2026-01-23 17:33:03
TXN_00030539,ACC_016783,ACC_014616,29.32,2026-02-15 18:31:31
TXN_00037608,ACC_001769,ACC_003825,14818.26,2026-02-27 13:05:42
TXN_00039566,ACC_000252,ACC_014708,559908.38,2026-02-04 19:31:27
TXN_00003058,ACC_015638,ACC_003721,0.07,2026-01-02 18:05:13
TXN_00035878,ACC_010517,ACC_008401,16.59,2026-02-11 19:05:37
TXN_00015987,ACC_003257,ACC_005231,508.73,2026-02-25 18:52:17
TXN_00041490,ACC_014527,ACC_016462,4.85,2026-02-20 05:55:39
TXN_00043681,ACC_010804,ACC_013052,488762.34,2026-01-13 19:25:37
TXN_00009858,ACC_013026,ACC_004376,33834305.92,2026-01-31 16:53:09
TXN_00028663,ACC_000840,ACC_010765,18521.0,2026-01-09 14:57:43
TXN_00038197,ACC_017946,ACC_016983,1450442.23,2026-02-19 17:00:13
TXN_00038371,ACC_013514,ACC_015222,44476.22,2026-01-18 05:07:49
TXN_00040112,ACC_001871,ACC_000101,4.67,2026-01-16 19:18:08
TXN_00035996,ACC_013595,ACC_014572,862.19,2026-02-23 16:16:31
TXN_00011726,ACC_001321,ACC_003655,34786872.39,2026-01-13 12:29:59
TXN_00009553,ACC_008007,ACC_001662,2717978.63,2026-01-23 10:18:48
TXN_00048984,ACC_011191,ACC_016743,11636968.74,2026-01-08 09:50:04
TXN_00038992,ACC_007919,ACC_010490,219.26,2026-01-13 13:23:28
TXN_00013570,ACC_013702,ACC_014310,391749.52,2026-02-23 16:35:21
TXN_00004085,ACC_002895,ACC_014876,1469215.52,2026-01-13 10:17:02
TXN_00016050,ACC_014672,ACC_009743,1004932.14,2026-02-06 03:58:28
TXN_00002198,ACC_009770,ACC_012806,5040.68,2026-01-04 14:51:35
TXN_00026200,ACC_001752,ACC_005562,0.2,2026-01-31 18:50:32
TXN_00004247,ACC_010605,ACC_002587,59.66,2026-02-09 18:08:54
TXN_00032901,ACC_006361,ACC_005813,17517849.27,2026-01-27 19:22:22
TXN_00021773,ACC_005117,ACC_004473,0.67,2026-01-15 15:14:08
TXN_00038648,ACC_013508,ACC_009313,7836675.83,2026-01-25 10:12:02
TXN_00014696,ACC_012733,ACC_016054,195.28,2026-02-07 09:24:51
TXN_00047146,ACC_015220,ACC_010084,3707.99,2026-02-28 11:24:07
TXN_00014257,ACC_014387,ACC_003693,72605072.25,2026-01-29 13:02:27
TXN_00019257,ACC_009139,ACC_007528,229343.18,2026-01-02 14:23:00
TXN_00047162,ACC_002462,ACC_011183,57.89,2026-02-16 09:55:50
TXN_00009319,ACC_008366,ACC_017524,0.0,2026-02-09 16:46:31
TXN_00008866,ACC_001645,ACC_001727,0.05,2026-02-04 06:26:20
TXN_00016706,ACC_001449,ACC_013610,17092.7,2026-01-07 16:37:20
TXN_00042628,ACC_000730,ACC_018645,0.77,2026-02-23 10:23:07
TXN_00043049,ACC_008832,ACC_012893,3.47,2026-01-05 19:20:04
TXN_00022683,ACC_014861,ACC_006853,77.03,2026-02-02 09:55:51
TXN_00001233,ACC_014770,ACC_000131,2712.59,2026-02-18 03:04:19
TXN_00052750,ACC_001573,ACC_003009,278004269.34,2026-02-27 12:08:08
TXN_00031444,ACC_008518,ACC_003912,890.81,2026-01-18 18:52:43
TXN_00034270,ACC_012789,ACC_003699,63822.59,2026-02-07 17:04:09
TXN_00032287,ACC_000948,ACC_017101,130.16,2026-01-21 09:40:47
TXN_00007463,ACC_015744,ACC_005636,37927.57,2026-02-21 03:40:08
TXN_00054542,ACC_003899,ACC_010434,1144.95,2026-02-18 08:27:05
TXN_00010577,ACC_011150,ACC_012434,0.5,2026-02-26 17:52:38
TXN_00034400,ACC_017109,ACC_008669,0.01,2026-01-23 09:03:29
TXN_00016550,ACC_002305,ACC_013299,249.07,2026-02-05 17:13:43
TXN_00000475,ACC_016954,ACC_017199,226.51,2026-01-09 16:39:09
TXN_00021835,ACC_006063,ACC_009300,14334.62,2026-02-24 00:20:12
TXN_00049363,ACC_004107,ACC_008313,156592.97,2026-01-17 14:52:07
TXN_00046263,ACC_006395,ACC_001061,59776.34,2026-02-17 08:29:00
TXN_00036489,ACC_002277,ACC_016499,477398.75,2026-01-18 18:59:56
TXN_00035567,ACC_017360,ACC_014206,24.96,2026-02-01 14:25:48
TXN_00003054,ACC_006318,ACC_012887,1066254.07,2026-01-26 20:45:33
TXN_00027183,ACC_013277,ACC_000635,1789.84,2026-02-20 23:02:50
TXN_00020690,ACC_017720,ACC_001018,512.89,2026-01-10 08:14:13
TXN_00012817,ACC_015568,ACC_012767,13321.41,2026-01-13 12:24:49
TXN_00043442,ACC_011851,ACC_009322,568280.13,2026-02-25 13:36:34
TXN_00032439,ACC_016495,ACC_010344,19.83,2026-02-04 03:17:53
TXN_00009323,ACC_004609,ACC_012707,1.65,2026-02-22 12:34:18
TXN_00046247,ACC_011956,ACC_000549,132.52,2026-01-23 02:47:40
TXN_00014556,ACC_011477,ACC_017073,0.34,2026-02-05 19:27:07
TXN_00037188,ACC_003943,ACC_002539,1229545.32,2026-01-03 10:18:22
TXN_00029929,ACC_003767,ACC_006824,353394.41,2026-02-23 19:54:03
TXN_00015192,ACC_014369,ACC_003381,692639434.15,2026-01-09 03:31:48
TXN_00025389,ACC_017220,ACC_011459,0.28,2026-01-15 19:04:38
TXN_00006038,ACC_018690,ACC_014441,22.79,2026-02-12 09:29:41
TXN_00010866,ACC_015572,ACC_000926,0.0,2026-01-13 16:15:09
TXN_00024685,ACC_015328,ACC_008940,21904.81,2026-02-10 07:54:06
TXN_00023566,ACC_007395,ACC_006266,1195.11,2026-01-06 06:25:31
TXN_00029379,ACC_015441,ACC_015777,36679699.53,2026-01-10 12:20:25
TXN_00016624,ACC_012895,ACC_010048,41157116.67,2026-01-06 20:17:22
TXN_00007410,ACC_005693,ACC_018757,360832.98,2026-02-15 13:27:58
TXN_00045443,ACC_000637,ACC_016267,2.27,2026-02-18 07:40:06
TXN_00047947,ACC_008366,ACC_009210,19460.66,2026-01-27 19:36:00
TXN_00039634,ACC_009019,ACC_005446,730.45,2026-02-15 17:46:55
TXN_00036566,ACC_009561,ACC_000331,21358.89,2026-02-19 19:50:37
TXN_00010358,ACC_011316,ACC_013956,89181376.87,2026-01-19 18:50:13
TXN_00041427,ACC_010180,ACC_017574,0.08,2026-02-07 00:47:42
TXN_00012786,ACC_003943,ACC_005327,3036.31,2026-01-11 09:43:20
TXN_00049378,ACC_014629,ACC_010414,196.24,2026-01-26 17:26:49
TXN_00010928,ACC_011087,ACC_005014,432.18,2026-02-03 04:44:23
TXN_00012800,ACC_003621,ACC_012380,4215.63,2026-01-04 15:06:45
TXN_00040022,ACC_013954,ACC_017623,985408.16,2026-02-16 17:11:42
TXN_00030370,ACC_017530,ACC_007353,171.2,2026-01-24 11:50:41
TXN_00037112,ACC_015064,ACC_013559,1193185.17,2026-02-24 10:51:32
TXN_00008002,ACC_006926,ACC_011899,280150.66,2026-01-16 15:13:24
TXN_00007470,ACC_015303,ACC_011459,0.04,2026-02-17 17:11:46
TXN_00048155,ACC_017639,ACC_006135,5.83,2026-02-27 14:01:10
TXN_00034992,ACC_007798,ACC_018183,1670099.79,2026-01-15 14:06:54
TXN_00020109,ACC_012612,ACC_015139,713.03,2026-02-04 08:25:49
TXN_00007371,ACC_009104,ACC_011808,0.04,2026-02-10 12:07:24
TXN_00052485,ACC_015979,ACC_009057,0.21,2026-01-14 14:13:16
TXN_00052535,ACC_000297,ACC_008789,1282.31,2026-01-01 14:15:39
TXN_00001239,ACC_001058,ACC_004501,0.0,2026-02-19 18:21:58
TXN_00023871,ACC_010099,ACC_017101,0.0,2026-02-19 10:15:22
TXN_00028596,ACC_004001,ACC_000508,500.27,2026-01-18 10:45:23
TXN_00051765,ACC_001046,ACC_006808,3245.66,2026-02-17 12:39:32
TXN_00008104,ACC_013346,ACC_014134,0.23,2026-01-11 12:27:19
TXN_00028847,ACC_011546,ACC_016455,3.96,2026-01-09 12:15:19
TXN_00019795,ACC_009324,ACC_005419,12370.9,2026-02-10 11:07:18
TXN_00022141,ACC_015904,ACC_016399,28617451.78,2026-02-20 14:04:19
TXN_00025808,ACC_010747,ACC_003159,11.0,2026-02-04 11:24:02
TXN_00021965,ACC_013989,ACC_009407,1.63,2026-01-06 10:55:34
TXN_00036945,ACC_010968,ACC_000139,163596.41,2026-01-26 15:20:57
TXN_00008886,ACC_009052,ACC_016150,242.62,2026-01-21 14:10:58
TXN_00002622,ACC_011017,ACC_004235,35.07,2026-01-26 23:43:47
TXN_00005826,ACC_012926,ACC_017727,2372.65,2026-01-02 17:45:55
TXN_00013805,ACC_016431,ACC_013659,6662.72,2026-02-15 13:21:53
TXN_00024083,ACC_004419,ACC_010500,1075870.1,2026-02-15 12:42:38
TXN_00047501,ACC_004117,ACC_015854,134.53,2026-01-13 18:55:14
TXN_00006977,ACC_003998,ACC_014525,3.78,2026-02-15 15:13:44
TXN_00038851,ACC_001981,ACC_006541,872.27,2026-02-15 08:06:11
TXN_00049853,ACC_018325,ACC_017178,636.91,2026-01-19 01:49:16
TXN_00007046,ACC_016138,ACC_016419,263.61,2026-01-01 12:36:10
TXN_00051246,ACC_008278,ACC_008084,34908.47,2026-01-12 23:55:31
TXN_00021400,ACC_014730,ACC_013145,61168.53,2026-02-23 11:16:22
TXN_00029786,ACC_008080,ACC_015488,0.13,2026-01-29 14:38:17
TXN_00019607,ACC_018188,ACC_002995,808937.21,2026-01-02 15:09:41
TXN_00047998,ACC_002456,ACC_007735,265.34,2026-01-26 10:57:08
TXN_00028860,ACC_011845,ACC_002091,0.02,2026-02-06 18:30:18
TXN_00029191,ACC_006014,ACC_000157,90.5,2026-01-20 02:08:02
TXN_00034828,ACC_007396,ACC_011986,49.87,2026-01-23 18:29:18
TXN_00058344,MUT_000038,MUT_000039,178448.27,2026-01-09 07:18:43
TXN_00051879,ACC_009917,ACC_001890,2850259.77,2026-01-07 17:34:49
TXN_00035339,ACC_016317,ACC_005317,512791.49,2026-02-12 09:41:35
TXN_00040350,ACC_018307,ACC_007382,123.16,2026-02-04 15:35:28
TXN_00055709,ACC_015408,ACC_010948,117604165.29,2026-02-21 14:00:55
TXN_00030105,ACC_018216,ACC_003573,8354397.02,2026-01-09 12:39:16
TXN_00032335,ACC_007208,ACC_010716,1.03,2026-02-05 16:14:50
TXN_00055110,ACC_012085,ACC_017851,2261200.24,2026-02-18 09:15:04
TXN_00001669,ACC_004858,ACC_018630,0.05,2026-02-25 08:35:50
TXN_00000702,ACC_005861,ACC_009919,1264311.93,2026-02-26 10:24:41
TXN_00016024,ACC_017866,ACC_018696,2601.54,2026-01-30 12:07:25
TXN_00006406,ACC_018481,ACC_018499,15.38,2026-01-22 19:00:55
TXN_00007236,ACC_007204,ACC_002064,26.86,2026-01-19 17:27:53
TXN_00053198,ACC_008227,ACC_007788,341.6,2026-02-07 19:09:21
TXN_00014462,ACC_017801,ACC_006505,1655039.54,2026-01-18 07:31:11
TXN_00045511,ACC_002825,ACC_015970,2876.3,2026-01-08 17:24:17
TXN_00058837,SHELL_000032,CHAIN_EXIT_000003,612219197.28,2026-01-11 17:56:07
TXN_00006988,ACC_016609,ACC_010905,10840316.48,2026-01-11 13:51:28
TXN_00021031,ACC_001548,ACC_018809,184.08,2026-02-27 09:21:02
TXN_00006759,ACC_004340,ACC_009049,54.11,2026-01-15 11:07:09
TXN_00043475,ACC_005574,ACC_012596,0.59,2026-02-16 19:19:20
TXN_00047457,ACC_015422,ACC_012511,157.61,2026-02-09 15:04:47
TXN_00007773,ACC_013796,ACC_009482,24.86,2026-01-07 18:51:34
TXN_00044975,ACC_006608,ACC_005287,56967.34,2026-01-29 15:00:44
TXN_00011935,ACC_014674,ACC_016637,797392.18,2026-01-22 15:17:08
TXN_00052801,ACC_013215,ACC_000095,2599.57,2026-02-27 08:42:37
TXN_00043847,ACC_017695,ACC_002045,0.09,2026-01-26 08:41:58
TXN_00045559,ACC_017373,ACC_016254,1938698.63,2026-02-14 14:19:57
TXN_00034597,ACC_010251,ACC_011039,293624.84,2026-02-27 18:25:11
TXN_00054638,ACC_002972,ACC_008817,5717.25,2026-02-26 18:29:19
TXN_00023525,ACC_005302,ACC_017615,6242.84,2026-02-26 19:04:18
TXN_00051555,ACC_004698,ACC_017955,138742.4,2026-01-19 08:40:39
TXN_00034861,ACC_007223,ACC_012919,1.35,2026-02-23 17:49:04
TXN_00030083,ACC_007005,ACC_009265,6142228.7,2026-01-20 09:35:15
TXN_00034132,ACC_009803,ACC_018410,20831.34,2026-01-07 17:34:30
TXN_00052640,ACC_018643,ACC_015096,1.54,2026-02-15 23:58:58
TXN_00025790,ACC_003629,ACC_011986,6042.42,2026-02-24 11:20:52
TXN_00002385,ACC_004594,ACC_015517,0.28,2026-01-11 09:47:59
TXN_00014172,ACC_011259,ACC_000055,191.44,2026-02-24 19:27:47
TXN_00000887,ACC_018562,ACC_008757,3866720.76,2026-02-08 15:01:11
TXN_00019244,ACC_000011,ACC_005969,5990615186.58,2026-02-19 18:04:54
TXN_00022121,ACC_001028,ACC_012684,6524.08,2026-01-02 08:32:42
TXN_00058800,AGG_000004,EXIT_000004,11115.0,2026-01-03 06:48:19
TXN_00015757,ACC_010630,ACC_008644,14187.11,2026-01-06 21:30:44
TXN_00028899,ACC_016631,ACC_017132,72859.6,2026-01-22 17:54:18
TXN_00039694,ACC_015142,ACC_015002,2.23,2026-01-23 10:35:23
TXN_00008674,ACC_016314,ACC_014597,10689.76,2026-01-29 09:14:13
TXN_00033056,ACC_018141,ACC_008479,78127.14,2026-02-23 01:43:10
TXN_00046195,ACC_007471,ACC_009969,0.53,2026-01-12 00:07:32
TXN_00039978,ACC_003568,ACC_004005,136695.5,2026-02-19 14:53:18
TXN_00028344,ACC_016231,ACC_008236,1334606.43,2026-02-24 09:16:41
TXN_00002371,ACC_007531,ACC_010431,207459.73,2026-02-16 13:53:46
TXN_00023107,ACC_012970,ACC_003795,3.05,2026-01-17 15:42:20
TXN_00003282,ACC_005645,ACC_017080,386059.8,2026-01-28 17:03:09
TXN_00005475,ACC_018214,ACC_012948,27093.67,2026-02-18 07:34:38
TXN_00035901,ACC_014481,ACC_000448,101712.94,2026-01-19 13:29:58
TXN_00028273,ACC_016474,ACC_007330,23.7,2026-02-25 08:38:02
TXN_00055838,ACC_008990,ACC_004575,913.65,2026-02-10 18:49:20
TXN_00026424,ACC_003649,ACC_003462,2.35,2026-01-05 17:09:19
TXN_00029372,ACC_001044,ACC_007058,7138948.14,2026-02-17 10:41:47
TXN_00056517,ACC_018456,ACC_007420,0.06,2026-01-15 05:37:16
TXN_00038110,ACC_008169,ACC_006478,3689674.1,2026-02-13 17:40:11
TXN_00039280,ACC_016494,ACC_003348,1322256.7,2026-01-14 09:53:16
TXN_00027149,ACC_000967,ACC_017684,7801.38,2026-01-01 10:56:52
TXN_00043497,ACC_007386,ACC_009240,0.45,2026-01-20 13:21:27
TXN_00051764,ACC_012990,ACC_000241,28581.75,2026-01-19 17:58:08
TXN_00029021,ACC_016911,ACC_002293,34645.69,2026-02-28 20:39:20
TXN_00007468,ACC_010708,ACC_014532,3.53,2026-01-01 08:41:14
TXN_00046526,ACC_011773,ACC_004418,31.95,2026-02-27 10:20:23
TXN_00034398,ACC_017950,ACC_000261,260333.16,2026-02-03 18:48:04
TXN_00053797,ACC_014988,ACC_009863,46998.3,2026-02-11 15:37:16
TXN_00027657,ACC_005057,ACC_006944,0.03,2026-01-25 15:59:52
TXN_00002513,ACC_002429,ACC_011580,2099391.29,2026-02-20 15:25:21
TXN_00052484,ACC_013428,ACC_017877,226904055.07,2026-01-21 16:25:23
TXN_00042195,ACC_001184,ACC_010925,4652030.76,2026-01-28 07:26:27
TXN_00036904,ACC_006551,ACC_017927,0.23,2026-01-19 22:35:39
TXN_00009253,ACC_005041,ACC_013890,0.0,2026-01-20 14:45:19
TXN_00034782,ACC_003103,ACC_014269,159.45,2026-02-13 19:25:43
TXN_00051257,ACC_006458,ACC_004505,0.36,2026-02-01 17:50:32
TXN_00049585,ACC_015632,ACC_001570,1960.37,2026-01-20 04:15:01
TXN_00025212,ACC_009545,ACC_011463,181.31,2026-01-04 12:57:30
TXN_00002349,ACC_011417,ACC_002938,14741.63,2026-01-14 15:51:13
TXN_00049305,ACC_005483,ACC_000269,1077.59,2026-02-04 08:07:46
TXN_00031257,ACC_008233,ACC_002805,210.87,2026-01-27 12:09:12
TXN_00025496,ACC_017248,ACC_017963,424.09,2026-01-24 19:04:40
TXN_00039733,ACC_010272,ACC_010109,9156.91,2026-02-17 12:13:55
TXN_00002915,ACC_002591,ACC_002763,548.55,2026-02-25 11:42:45
TXN_00046876,ACC_001141,ACC_006892,1696.08,2026-02-28 17:28:29
TXN_00020877,ACC_012252,ACC_007127,19281272.71,2026-02-06 09:54:45
TXN_00058420,FLASH_CUST_000068,FLASH_000001,0.05,2026-01-29 02:22:27
TXN_00027476,ACC_018425,ACC_008245,2644.87,2026-01-14 18:30:33
TXN_00050026,ACC_010481,ACC_003867,107.03,2026-01-03 13:43:30
TXN_00014716,ACC_014993,ACC_017655,311746.46,2026-02-04 19:39:17
TXN_00003560,ACC_001911,ACC_014485,296.93,2026-02-15 13:40:12
